case_id,random_seed,speed_kmh,split,case_kind,defects_json
s048_seed31769732_v200_coupled_subgrade_ballast,31769732,200,test,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 207.6, ""count"": 117, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3062, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 216.6, ""count"": 148, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5754, ""damping_factor_eta_c"": 1.0}]"
s049_seed94369616_v215_baseline,94369616,215,train,baseline,[]
s049_seed94369616_v215_fastener,94369616,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 298.8, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s049_seed94369616_v215_sleeper_void,94369616,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 241.2, ""count"": 10, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.49}]"
s049_seed94369616_v215_ballast,94369616,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 228.6, ""count"": 19, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.3966, ""damping_factor_eta_c"": 1.0}]"
s049_seed94369616_v215_subgrade,94369616,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 259.2, ""count"": 139, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.676, ""damping_factor_eta_c"": 1.0}]"
s049_seed94369616_v215_coupled_fastener_ballast,94369616,215,train,coupled_fastener_ballast,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 267.0, ""count"": 5, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 158.4, ""count"": 29, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1225, ""damping_factor_eta_c"": 1.0}]"
s050_seed73599946_v215_baseline,73599946,215,train,baseline,[]
s050_seed73599946_v215_fastener,73599946,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 196.8, ""count"": 1, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s050_seed73599946_v215_sleeper_void,73599946,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 209.4, ""count"": 1, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.36}]"
s050_seed73599946_v215_ballast,73599946,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 261.6, ""count"": 157, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.8417, ""damping_factor_eta_c"": 1.0}]"
s050_seed73599946_v215_subgrade,73599946,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 184.2, ""count"": 127, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4416, ""damping_factor_eta_c"": 1.0}]"
s050_seed73599946_v215_coupled_subgrade_fastener,73599946,215,train,coupled_subgrade_fastener,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 257.4, ""count"": 48, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2648, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 258.0, ""count"": 10, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
s051_seed78825186_v215_baseline,78825186,215,train,baseline,[]
s051_seed78825186_v215_fastener,78825186,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 202.8, ""count"": 1, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s051_seed78825186_v215_sleeper_void,78825186,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 192.6, ""count"": 1, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.4}]"
s051_seed78825186_v215_ballast,78825186,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 215.4, ""count"": 166, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3413, ""damping_factor_eta_c"": 1.0}]"
s051_seed78825186_v215_subgrade,78825186,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 210.0, ""count"": 81, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.325, ""damping_factor_eta_c"": 1.0}]"
s051_seed78825186_v215_coupled_subgrade_ballast,78825186,215,train,coupled_subgrade_ballast,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 225.0, ""count"": 29, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5825, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 188.4, ""count"": 67, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6335, ""damping_factor_eta_c"": 1.0}]"
s052_seed85399051_v215_baseline,85399051,215,train,baseline,[]
s052_seed85399051_v215_fastener,85399051,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 231.6, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s052_seed85399051_v215_sleeper_void,85399051,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 292.8, ""count"": 10, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.07}]"
s052_seed85399051_v215_ballast,85399051,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 214.8, ""count"": 61, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3378, ""damping_factor_eta_c"": 1.0}]"
s052_seed85399051_v215_subgrade,85399051,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 268.8, ""count"": 114, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.693, ""damping_factor_eta_c"": 1.0}]"
s052_seed85399051_v215_coupled_ballast_sleeper_void,85399051,215,train,coupled_ballast_sleeper_void,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 222.0, ""count"": 160, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3992, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.8, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.42}]"
s053_seed29657402_v215_baseline,29657402,215,train,baseline,[]
s053_seed29657402_v215_fastener,29657402,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 151.8, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s053_seed29657402_v215_sleeper_void,29657402,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 170.4, ""count"": 10, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.69}]"
s053_seed29657402_v215_ballast,29657402,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 182.4, ""count"": 30, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.8597, ""damping_factor_eta_c"": 1.0}]"
s053_seed29657402_v215_subgrade,29657402,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 187.8, ""count"": 160, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3976, ""damping_factor_eta_c"": 1.0}]"
s053_seed29657402_v215_coupled_fastener_ballast,29657402,215,train,coupled_fastener_ballast,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 208.8, ""count"": 6, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 259.2, ""count"": 96, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.2203, ""damping_factor_eta_c"": 1.0}]"
s054_seed74712047_v215_baseline,74712047,215,train,baseline,[]
s054_seed74712047_v215_fastener,74712047,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 238.2, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s054_seed74712047_v215_sleeper_void,74712047,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 256.8, ""count"": 6, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.77}]"
s054_seed74712047_v215_ballast,74712047,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 185.4, ""count"": 56, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3673, ""damping_factor_eta_c"": 1.0}]"
s054_seed74712047_v215_subgrade,74712047,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 230.4, ""count"": 123, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6115, ""damping_factor_eta_c"": 1.0}]"
s054_seed74712047_v215_coupled_sleeper_void_subgrade,74712047,215,train,coupled_sleeper_void_subgrade,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 255.0, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.45}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 274.2, ""count"": 110, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.69, ""damping_factor_eta_c"": 1.0}]"
s055_seed15258332_v215_baseline,15258332,215,train,baseline,[]
s055_seed15258332_v215_fastener,15258332,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 234.6, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s055_seed15258332_v215_sleeper_void,15258332,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 210.0, ""count"": 4, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.26}]"
s055_seed15258332_v215_ballast,15258332,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 291.0, ""count"": 44, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.5695, ""damping_factor_eta_c"": 1.0}]"
s055_seed15258332_v215_subgrade,15258332,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 225.6, ""count"": 65, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7814, ""damping_factor_eta_c"": 1.0}]"
s055_seed15258332_v215_coupled_fastener_subgrade,15258332,215,train,coupled_fastener_subgrade,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 255.6, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 159.6, ""count"": 85, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1236, ""damping_factor_eta_c"": 1.0}]"
s056_seed68162758_v215_baseline,68162758,215,train,baseline,[]
s056_seed68162758_v215_fastener,68162758,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 250.2, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s056_seed68162758_v215_sleeper_void,68162758,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.2, ""count"": 9, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.08}]"
s056_seed68162758_v215_ballast,68162758,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 225.6, ""count"": 29, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.0528, ""damping_factor_eta_c"": 1.0}]"
s056_seed68162758_v215_subgrade,68162758,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 179.4, ""count"": 94, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7686, ""damping_factor_eta_c"": 1.0}]"
s056_seed68162758_v215_coupled_fastener_subgrade,68162758,215,train,coupled_fastener_subgrade,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.0, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 174.0, ""count"": 115, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4743, ""damping_factor_eta_c"": 1.0}]"
s057_seed65657739_v215_baseline,65657739,215,train,baseline,[]
s057_seed65657739_v215_fastener,65657739,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 277.8, ""count"": 6, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
s057_seed65657739_v215_sleeper_void,65657739,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 165.6, ""count"": 2, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.47}]"
s057_seed65657739_v215_ballast,65657739,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 228.0, ""count"": 96, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.6802, ""damping_factor_eta_c"": 1.0}]"
s057_seed65657739_v215_subgrade,65657739,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 286.8, ""count"": 92, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3243, ""damping_factor_eta_c"": 1.0}]"
s057_seed65657739_v215_coupled_sleeper_void_subgrade,65657739,215,train,coupled_sleeper_void_subgrade,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 185.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.71}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 204.0, ""count"": 160, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3517, ""damping_factor_eta_c"": 1.0}]"
s058_seed42589834_v215_baseline,42589834,215,train,baseline,[]
s058_seed42589834_v215_fastener,42589834,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 219.6, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s058_seed42589834_v215_sleeper_void,42589834,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 292.8, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.83}]"
s058_seed42589834_v215_ballast,42589834,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 218.4, ""count"": 28, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2619, ""damping_factor_eta_c"": 1.0}]"
s058_seed42589834_v215_subgrade,42589834,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 289.8, ""count"": 115, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3596, ""damping_factor_eta_c"": 1.0}]"
s058_seed42589834_v215_coupled_subgrade_fastener,42589834,215,train,coupled_subgrade_fastener,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 247.2, ""count"": 55, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7045, ""damping_factor_eta_c"": 1.0}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 156.0, ""count"": 2, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s059_seed63273372_v215_baseline,63273372,215,train,baseline,[]
s059_seed63273372_v215_fastener,63273372,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 185.4, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s059_seed63273372_v215_sleeper_void,63273372,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 156.0, ""count"": 7, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.97}]"
s059_seed63273372_v215_ballast,63273372,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 169.2, ""count"": 55, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.0834, ""damping_factor_eta_c"": 1.0}]"
s059_seed63273372_v215_subgrade,63273372,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 256.2, ""count"": 98, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3384, ""damping_factor_eta_c"": 1.0}]"
s059_seed63273372_v215_coupled_fastener_ballast,63273372,215,train,coupled_fastener_ballast,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 292.2, ""count"": 9, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 231.6, ""count"": 63, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.656, ""damping_factor_eta_c"": 1.0}]"
s060_seed23956834_v215_baseline,23956834,215,train,baseline,[]
s060_seed23956834_v215_fastener,23956834,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 159.6, ""count"": 6, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s060_seed23956834_v215_sleeper_void,23956834,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 235.2, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.2}]"
s060_seed23956834_v215_ballast,23956834,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 155.4, ""count"": 161, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.4679, ""damping_factor_eta_c"": 1.0}]"
s060_seed23956834_v215_subgrade,23956834,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 213.0, ""count"": 26, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1165, ""damping_factor_eta_c"": 1.0}]"
s060_seed23956834_v215_coupled_sleeper_void_fastener,23956834,215,train,coupled_sleeper_void_fastener,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 219.0, ""count"": 6, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.86}, {""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 213.6, ""count"": 9, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s061_seed43860874_v215_baseline,43860874,215,train,baseline,[]
s061_seed43860874_v215_fastener,43860874,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 224.4, ""count"": 7, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
s061_seed43860874_v215_sleeper_void,43860874,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 171.6, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.45}]"
s061_seed43860874_v215_ballast,43860874,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 238.2, ""count"": 116, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2397, ""damping_factor_eta_c"": 1.0}]"
s061_seed43860874_v215_subgrade,43860874,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 183.6, ""count"": 73, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4838, ""damping_factor_eta_c"": 1.0}]"
s061_seed43860874_v215_coupled_ballast_sleeper_void,43860874,215,train,coupled_ballast_sleeper_void,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 260.4, ""count"": 67, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2653, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 263.4, ""count"": 10, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.98}]"
s062_seed37607718_v215_baseline,37607718,215,train,baseline,[]
s062_seed37607718_v215_fastener,37607718,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 226.8, ""count"": 10, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s062_seed37607718_v215_sleeper_void,37607718,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 254.4, ""count"": 7, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.84}]"
s062_seed37607718_v215_ballast,37607718,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 177.0, ""count"": 94, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.8758, ""damping_factor_eta_c"": 1.0}]"
s062_seed37607718_v215_subgrade,37607718,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 199.2, ""count"": 62, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.6928, ""damping_factor_eta_c"": 1.0}]"
s062_seed37607718_v215_coupled_fastener_subgrade,37607718,215,train,coupled_fastener_subgrade,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 211.2, ""count"": 8, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 244.2, ""count"": 117, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2432, ""damping_factor_eta_c"": 1.0}]"
s063_seed88424244_v215_baseline,88424244,215,train,baseline,[]
s063_seed88424244_v215_fastener,88424244,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 200.4, ""count"": 3, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
s063_seed88424244_v215_sleeper_void,88424244,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 263.4, ""count"": 9, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.65}]"
s063_seed88424244_v215_ballast,88424244,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 295.8, ""count"": 135, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.3075, ""damping_factor_eta_c"": 1.0}]"
s063_seed88424244_v215_subgrade,88424244,215,train,subgrade,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_weakened"", ""start_m"": 153.6, ""count"": 157, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.4436, ""damping_factor_eta_c"": 1.0}]"
s063_seed88424244_v215_coupled_sleeper_void_ballast,88424244,215,train,coupled_sleeper_void_ballast,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 266.4, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.01}, {""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 193.2, ""count"": 58, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2841, ""damping_factor_eta_c"": 1.0}]"
s064_seed96873032_v215_baseline,96873032,215,train,baseline,[]
s064_seed96873032_v215_fastener,96873032,215,train,fastener,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 258.0, ""count"": 6, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
s064_seed96873032_v215_sleeper_void,96873032,215,train,sleeper_void,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 157.8, ""count"": 7, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.72}]"
s064_seed96873032_v215_ballast,96873032,215,train,ballast,"[{""type"": ""ballast_condition"", ""label"": ""ballast_loose"", ""start_m"": 175.8, ""count"": 11, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5754, ""damping_factor_eta_c"": 1.0}]"
