case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n034_seed60716007_v200_coupled_fastener_sleeper_void_partial_overlap,60716007,200,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed60716007,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 201.0, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 201.6, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.775}]"
v2n034_seed60716007_v250_baseline,60716007,250,train,baseline,v2_seed60716007,[]
v2n034_seed60716007_v250_sleeper_void,60716007,250,train,sleeper_void,v2_seed60716007,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 181.8, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.501}]"
v2n034_seed60716007_v250_coupled_fastener_ballast_overlap,60716007,250,train,coupled_fastener_ballast_overlap,v2_seed60716007,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 235.8, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 235.8, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.8158, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v215_baseline,15334308,215,test,baseline,v2_seed15334308,[]
v2n035_seed15334308_v215_fastener,15334308,215,test,fastener,v2_seed15334308,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 264.0, ""count"": 20, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v215_sleeper_void,15334308,215,test,sleeper_void,v2_seed15334308,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 250.8, ""count"": 1, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.586}]"
v2n035_seed15334308_v215_ballast,15334308,215,test,ballast,v2_seed15334308,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 283.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1503, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v215_subgrade,15334308,215,test,subgrade,v2_seed15334308,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 177.0, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3207, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v215_coupled_fastener_subgrade_partial_overlap,15334308,215,test,coupled_fastener_subgrade_partial_overlap,v2_seed15334308,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 233.4, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 234.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.6653, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v215_coupled_ballast_sleeper_void_separate,15334308,215,test,coupled_ballast_sleeper_void_separate,v2_seed15334308,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 193.8, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9403, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 213.0, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.149}]"
v2n035_seed15334308_v250_baseline,15334308,250,test,baseline,v2_seed15334308,[]
v2n035_seed15334308_v250_ballast,15334308,250,test,ballast,v2_seed15334308,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 283.8, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1503, ""damping_factor_eta_c"": 1.0}]"
v2n035_seed15334308_v250_coupled_fastener_subgrade_partial_overlap,15334308,250,test,coupled_fastener_subgrade_partial_overlap,v2_seed15334308,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 233.4, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 234.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.6653, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v250_baseline,84601794,250,train,baseline,v2_seed84601794,[]
v2n036_seed84601794_v250_fastener,84601794,250,train,fastener,v2_seed84601794,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 284.4, ""count"": 1, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v250_sleeper_void,84601794,250,train,sleeper_void,v2_seed84601794,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 279.6, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.167}]"
v2n036_seed84601794_v250_ballast,84601794,250,train,ballast,v2_seed84601794,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 181.8, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5076, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v250_subgrade,84601794,250,train,subgrade,v2_seed84601794,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 261.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8403, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v250_coupled_ballast_subgrade_separate,84601794,250,train,coupled_ballast_subgrade_separate,v2_seed84601794,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 225.0, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9356, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 244.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2026, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v250_coupled_subgrade_sleeper_void_overlap,84601794,250,train,coupled_subgrade_sleeper_void_overlap,v2_seed84601794,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 208.2, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2045, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.2, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.84}]"
v2n036_seed84601794_v200_baseline,84601794,200,train,baseline,v2_seed84601794,[]
v2n036_seed84601794_v200_subgrade,84601794,200,train,subgrade,v2_seed84601794,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 261.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8403, ""damping_factor_eta_c"": 1.0}]"
v2n036_seed84601794_v200_coupled_ballast_subgrade_separate,84601794,200,train,coupled_ballast_subgrade_separate,v2_seed84601794,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 225.0, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.9356, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 244.2, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2026, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v160_baseline,80146671,160,train,baseline,v2_seed80146671,[]
v2n037_seed80146671_v160_fastener,80146671,160,train,fastener,v2_seed80146671,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 205.8, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v160_sleeper_void,80146671,160,train,sleeper_void,v2_seed80146671,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 270.0, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.731}]"
v2n037_seed80146671_v160_ballast,80146671,160,train,ballast,v2_seed80146671,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 183.6, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7384, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v160_subgrade,80146671,160,train,subgrade,v2_seed80146671,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 225.6, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1957, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v160_coupled_fastener_ballast_overlap,80146671,160,train,coupled_fastener_ballast_overlap,v2_seed80146671,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 214.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 214.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3144, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v160_coupled_fastener_sleeper_void_partial_overlap,80146671,160,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed80146671,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.8, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 188.4, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.455}]"
v2n037_seed80146671_v200_baseline,80146671,200,train,baseline,v2_seed80146671,[]
v2n037_seed80146671_v200_fastener,80146671,200,train,fastener,v2_seed80146671,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 205.8, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.5, ""damping_factor_eta_c"": 1.0}]"
v2n037_seed80146671_v200_coupled_fastener_ballast_overlap,80146671,200,train,coupled_fastener_ballast_overlap,v2_seed80146671,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 214.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 214.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3144, ""damping_factor_eta_c"": 1.0}]"
v2n038_seed24901802_v200_baseline,24901802,200,train,baseline,v2_seed24901802,[]
v2n038_seed24901802_v200_fastener,24901802,200,train,fastener,v2_seed24901802,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 295.8, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}]"
v2n038_seed24901802_v200_sleeper_void,24901802,200,train,sleeper_void,v2_seed24901802,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 252.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.969}]"
v2n038_seed24901802_v200_ballast,24901802,200,train,ballast,v2_seed24901802,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 235.8, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.192, ""damping_factor_eta_c"": 1.0}]"
v2n038_seed24901802_v200_subgrade,24901802,200,train,subgrade,v2_seed24901802,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 224.4, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.2379, ""damping_factor_eta_c"": 1.0}]"
v2n038_seed24901802_v200_coupled_fastener_subgrade_partial_overlap,24901802,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed24901802,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 234.0, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 236.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8502, ""damping_factor_eta_c"": 1.0}]"
v2n038_seed24901802_v200_coupled_ballast_sleeper_void_separate,24901802,200,train,coupled_ballast_sleeper_void_separate,v2_seed24901802,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 204.0, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.152, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 264.0, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.572}]"
v2n038_seed24901802_v250_baseline,24901802,250,train,baseline,v2_seed24901802,[]
v2n038_seed24901802_v250_sleeper_void,24901802,250,train,sleeper_void,v2_seed24901802,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 252.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.969}]"
v2n038_seed24901802_v250_coupled_fastener_subgrade_partial_overlap,24901802,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed24901802,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 234.0, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 236.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8502, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v215_baseline,57952678,215,train,baseline,v2_seed57952678,[]
v2n039_seed57952678_v215_fastener,57952678,215,train,fastener,v2_seed57952678,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 210.0, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v215_sleeper_void,57952678,215,train,sleeper_void,v2_seed57952678,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 240.6, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.076}]"
v2n039_seed57952678_v215_ballast,57952678,215,train,ballast,v2_seed57952678,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 299.4, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.0948, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v215_subgrade,57952678,215,train,subgrade,v2_seed57952678,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 177.6, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.6203, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v215_coupled_ballast_subgrade_separate,57952678,215,train,coupled_ballast_subgrade_separate,v2_seed57952678,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 234.6, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.6002, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 294.6, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2138, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v215_coupled_subgrade_sleeper_void_overlap,57952678,215,train,coupled_subgrade_sleeper_void_overlap,v2_seed57952678,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 183.6, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1879, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 183.6, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.002}]"
v2n039_seed57952678_v250_baseline,57952678,250,train,baseline,v2_seed57952678,[]
v2n039_seed57952678_v250_ballast,57952678,250,train,ballast,v2_seed57952678,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 299.4, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.0948, ""damping_factor_eta_c"": 1.0}]"
v2n039_seed57952678_v250_coupled_ballast_subgrade_separate,57952678,250,train,coupled_ballast_subgrade_separate,v2_seed57952678,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 234.6, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.6002, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 294.6, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2138, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v250_baseline,19484261,250,test,baseline,v2_seed19484261,[]
v2n040_seed19484261_v250_fastener,19484261,250,test,fastener,v2_seed19484261,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 195.0, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v250_sleeper_void,19484261,250,test,sleeper_void,v2_seed19484261,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 285.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.433}]"
v2n040_seed19484261_v250_ballast,19484261,250,test,ballast,v2_seed19484261,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 186.6, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.6337, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v250_subgrade,19484261,250,test,subgrade,v2_seed19484261,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 198.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2297, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v250_coupled_fastener_ballast_overlap,19484261,250,test,coupled_fastener_ballast_overlap,v2_seed19484261,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.8, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 187.8, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.4513, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v250_coupled_fastener_sleeper_void_partial_overlap,19484261,250,test,coupled_fastener_sleeper_void_partial_overlap,v2_seed19484261,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 228.6, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 229.2, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.358}]"
v2n040_seed19484261_v200_baseline,19484261,200,test,baseline,v2_seed19484261,[]
v2n040_seed19484261_v200_subgrade,19484261,200,test,subgrade,v2_seed19484261,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 198.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2297, ""damping_factor_eta_c"": 1.0}]"
v2n040_seed19484261_v200_coupled_fastener_ballast_overlap,19484261,200,test,coupled_fastener_ballast_overlap,v2_seed19484261,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.8, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 187.8, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.4513, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v160_baseline,34889493,160,test,baseline,v2_seed34889493,[]
v2n041_seed34889493_v160_fastener,34889493,160,test,fastener,v2_seed34889493,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 207.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v160_sleeper_void,34889493,160,test,sleeper_void,v2_seed34889493,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 279.0, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.854}]"
v2n041_seed34889493_v160_ballast,34889493,160,test,ballast,v2_seed34889493,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 234.0, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1086, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v160_subgrade,34889493,160,test,subgrade,v2_seed34889493,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 197.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5819, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v160_coupled_fastener_subgrade_partial_overlap,34889493,160,test,coupled_fastener_subgrade_partial_overlap,v2_seed34889493,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 221.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.0466, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v160_coupled_ballast_sleeper_void_separate,34889493,160,test,coupled_ballast_sleeper_void_separate,v2_seed34889493,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 187.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7481, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 211.8, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.431}]"
v2n041_seed34889493_v200_baseline,34889493,200,test,baseline,v2_seed34889493,[]
v2n041_seed34889493_v200_fastener,34889493,200,test,fastener,v2_seed34889493,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 207.6, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}]"
v2n041_seed34889493_v200_coupled_fastener_subgrade_partial_overlap,34889493,200,test,coupled_fastener_subgrade_partial_overlap,v2_seed34889493,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 221.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.0466, ""damping_factor_eta_c"": 1.0}]"
v2n042_seed32645517_v200_baseline,32645517,200,train,baseline,v2_seed32645517,[]
v2n042_seed32645517_v200_fastener,32645517,200,train,fastener,v2_seed32645517,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 274.8, ""count"": 20, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}]"
v2n042_seed32645517_v200_sleeper_void,32645517,200,train,sleeper_void,v2_seed32645517,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 242.4, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.05}]"
v2n042_seed32645517_v200_ballast,32645517,200,train,ballast,v2_seed32645517,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 180.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3021, ""damping_factor_eta_c"": 1.0}]"
v2n042_seed32645517_v200_subgrade,32645517,200,train,subgrade,v2_seed32645517,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 252.0, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8415, ""damping_factor_eta_c"": 1.0}]"
v2n042_seed32645517_v200_coupled_ballast_subgrade_separate,32645517,200,train,coupled_ballast_subgrade_separate,v2_seed32645517,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 185.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8072, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 245.4, ""count"": 80, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1486, ""damping_factor_eta_c"": 1.0}]"
