case_id,random_seed,speed_kmh,split,case_kind,pair_group,defects_json
v2n139_seed66386220_v215_baseline,66386220,215,train,baseline,v2_seed66386220,[]
v2n139_seed66386220_v215_fastener,66386220,215,train,fastener,v2_seed66386220,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 293.4, ""count"": 12, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.9, ""damping_factor_eta_c"": 1.0}]"
v2n139_seed66386220_v215_sleeper_void,66386220,215,train,sleeper_void,v2_seed66386220,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 151.2, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.25}]"
v2n139_seed66386220_v215_ballast,66386220,215,train,ballast,v2_seed66386220,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 212.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8613, ""damping_factor_eta_c"": 1.0}]"
v2n139_seed66386220_v215_subgrade,66386220,215,train,subgrade,v2_seed66386220,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 282.0, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2214, ""damping_factor_eta_c"": 1.0}]"
v2n139_seed66386220_v215_coupled_fastener_ballast_overlap,66386220,215,train,coupled_fastener_ballast_overlap,v2_seed66386220,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 182.4, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 182.4, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5729, ""damping_factor_eta_c"": 1.0}]"
v2n139_seed66386220_v215_coupled_fastener_sleeper_void_partial_overlap,66386220,215,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed66386220,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 184.8, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 185.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.075}]"
v2n139_seed66386220_v250_baseline,66386220,250,train,baseline,v2_seed66386220,[]
v2n139_seed66386220_v250_ballast,66386220,250,train,ballast,v2_seed66386220,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 212.4, ""count"": 3, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8613, ""damping_factor_eta_c"": 1.0}]"
v2n139_seed66386220_v250_coupled_fastener_ballast_overlap,66386220,250,train,coupled_fastener_ballast_overlap,v2_seed66386220,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 182.4, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 182.4, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5729, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v250_baseline,63440510,250,train,baseline,v2_seed63440510,[]
v2n140_seed63440510_v250_fastener,63440510,250,train,fastener,v2_seed63440510,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 259.8, ""count"": 20, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.95, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v250_sleeper_void,63440510,250,train,sleeper_void,v2_seed63440510,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 292.8, ""count"": 1, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.33}]"
v2n140_seed63440510_v250_ballast,63440510,250,train,ballast,v2_seed63440510,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 222.0, ""count"": 5, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.1151, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v250_subgrade,63440510,250,train,subgrade,v2_seed63440510,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 200.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.6255, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v250_coupled_fastener_subgrade_partial_overlap,63440510,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed63440510,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 230.4, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 231.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8331, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v250_coupled_ballast_sleeper_void_separate,63440510,250,train,coupled_ballast_sleeper_void_separate,v2_seed63440510,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 189.6, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.9608, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 208.8, ""count"": 1, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.929}]"
v2n140_seed63440510_v200_baseline,63440510,200,train,baseline,v2_seed63440510,[]
v2n140_seed63440510_v200_subgrade,63440510,200,train,subgrade,v2_seed63440510,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 200.4, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.6255, ""damping_factor_eta_c"": 1.0}]"
v2n140_seed63440510_v200_coupled_fastener_subgrade_partial_overlap,63440510,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed63440510,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 230.4, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 231.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8331, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v160_baseline,92623884,160,train,baseline,v2_seed92623884,[]
v2n141_seed92623884_v160_fastener,92623884,160,train,fastener,v2_seed92623884,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 180.6, ""count"": 1, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v160_sleeper_void,92623884,160,train,sleeper_void,v2_seed92623884,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 176.4, ""count"": 2, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.983}]"
v2n141_seed92623884_v160_ballast,92623884,160,train,ballast,v2_seed92623884,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 244.8, ""count"": 8, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.6352, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v160_subgrade,92623884,160,train,subgrade,v2_seed92623884,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 192.6, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 7.5313, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v160_coupled_ballast_subgrade_separate,92623884,160,train,coupled_ballast_subgrade_separate,v2_seed92623884,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 184.2, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.9327, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 203.4, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.248, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v160_coupled_subgrade_sleeper_void_overlap,92623884,160,train,coupled_subgrade_sleeper_void_overlap,v2_seed92623884,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 236.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2158, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 236.4, ""count"": 2, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.109}]"
v2n141_seed92623884_v200_baseline,92623884,200,train,baseline,v2_seed92623884,[]
v2n141_seed92623884_v200_fastener,92623884,200,train,fastener,v2_seed92623884,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 180.6, ""count"": 1, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.05, ""damping_factor_eta_c"": 1.0}]"
v2n141_seed92623884_v200_coupled_ballast_subgrade_separate,92623884,200,train,coupled_ballast_subgrade_separate,v2_seed92623884,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 184.2, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 3.9327, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 203.4, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.248, ""damping_factor_eta_c"": 1.0}]"
v2n142_seed82627536_v200_baseline,82627536,200,val,baseline,v2_seed82627536,[]
v2n142_seed82627536_v200_fastener,82627536,200,val,fastener,v2_seed82627536,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 263.4, ""count"": 2, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.1, ""damping_factor_eta_c"": 1.0}]"
v2n142_seed82627536_v200_sleeper_void,82627536,200,val,sleeper_void,v2_seed82627536,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 261.6, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.655}]"
v2n142_seed82627536_v200_ballast,82627536,200,val,ballast,v2_seed82627536,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 213.0, ""count"": 12, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 5.7705, ""damping_factor_eta_c"": 1.0}]"
v2n142_seed82627536_v200_subgrade,82627536,200,val,subgrade,v2_seed82627536,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 257.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.1838, ""damping_factor_eta_c"": 1.0}]"
v2n142_seed82627536_v200_coupled_fastener_ballast_overlap,82627536,200,val,coupled_fastener_ballast_overlap,v2_seed82627536,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 196.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 196.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.292, ""damping_factor_eta_c"": 1.0}]"
v2n142_seed82627536_v200_coupled_fastener_sleeper_void_partial_overlap,82627536,200,val,coupled_fastener_sleeper_void_partial_overlap,v2_seed82627536,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 188.4, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 189.0, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.597}]"
v2n142_seed82627536_v250_baseline,82627536,250,val,baseline,v2_seed82627536,[]
v2n142_seed82627536_v250_sleeper_void,82627536,250,val,sleeper_void,v2_seed82627536,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 261.6, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.655}]"
v2n142_seed82627536_v250_coupled_fastener_ballast_overlap,82627536,250,val,coupled_fastener_ballast_overlap,v2_seed82627536,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 196.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 196.8, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.292, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v215_baseline,13439645,215,train,baseline,v2_seed13439645,[]
v2n143_seed13439645_v215_fastener,13439645,215,train,fastener,v2_seed13439645,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 225.0, ""count"": 3, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 1.25, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v215_sleeper_void,13439645,215,train,sleeper_void,v2_seed13439645,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 175.2, ""count"": 5, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 2.997}]"
v2n143_seed13439645_v215_ballast,13439645,215,train,ballast,v2_seed13439645,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 153.6, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2954, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v215_subgrade,13439645,215,train,subgrade,v2_seed13439645,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 156.6, ""count"": 40, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5363, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v215_coupled_fastener_subgrade_partial_overlap,13439645,215,train,coupled_fastener_subgrade_partial_overlap,v2_seed13439645,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 201.0, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 203.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.6264, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v215_coupled_ballast_sleeper_void_separate,13439645,215,train,coupled_ballast_sleeper_void_separate,v2_seed13439645,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 218.4, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8489, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 278.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.989}]"
v2n143_seed13439645_v250_baseline,13439645,250,train,baseline,v2_seed13439645,[]
v2n143_seed13439645_v250_ballast,13439645,250,train,ballast,v2_seed13439645,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 153.6, ""count"": 20, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2954, ""damping_factor_eta_c"": 1.0}]"
v2n143_seed13439645_v250_coupled_fastener_subgrade_partial_overlap,13439645,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed13439645,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 201.0, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 203.4, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 4.6264, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v250_baseline,57399530,250,train,baseline,v2_seed57399530,[]
v2n144_seed57399530_v250_fastener,57399530,250,train,fastener,v2_seed57399530,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 300.0, ""count"": 5, ""side"": ""both"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.0, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v250_sleeper_void,57399530,250,train,sleeper_void,v2_seed57399530,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 196.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.101}]"
v2n144_seed57399530_v250_ballast,57399530,250,train,ballast,v2_seed57399530,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 293.4, ""count"": 40, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.3084, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v250_subgrade,57399530,250,train,subgrade,v2_seed57399530,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 273.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7013, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v250_coupled_ballast_subgrade_separate,57399530,250,train,coupled_ballast_subgrade_separate,v2_seed57399530,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 217.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8375, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 277.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2633, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v250_coupled_subgrade_sleeper_void_overlap,57399530,250,train,coupled_subgrade_sleeper_void_overlap,v2_seed57399530,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 222.6, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0845, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 222.6, ""count"": 8, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 3.271}]"
v2n144_seed57399530_v200_baseline,57399530,200,train,baseline,v2_seed57399530,[]
v2n144_seed57399530_v200_subgrade,57399530,200,train,subgrade,v2_seed57399530,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 273.0, ""count"": 80, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.7013, ""damping_factor_eta_c"": 1.0}]"
v2n144_seed57399530_v200_coupled_ballast_subgrade_separate,57399530,200,train,coupled_ballast_subgrade_separate,v2_seed57399530,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 217.8, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8375, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 277.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.2633, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v160_baseline,22531336,160,train,baseline,v2_seed22531336,[]
v2n145_seed22531336_v160_fastener,22531336,160,train,fastener,v2_seed22531336,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 172.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v160_sleeper_void,22531336,160,train,sleeper_void,v2_seed22531336,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 219.0, ""count"": 12, ""side"": ""both"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.897}]"
v2n145_seed22531336_v160_ballast,22531336,160,train,ballast,v2_seed22531336,"[{""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 299.4, ""count"": 80, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.863, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v160_subgrade,22531336,160,train,subgrade,v2_seed22531336,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 220.8, ""count"": 3, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.0887, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v160_coupled_fastener_ballast_overlap,22531336,160,train,coupled_fastener_ballast_overlap,v2_seed22531336,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 185.4, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 185.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5502, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v160_coupled_fastener_sleeper_void_partial_overlap,22531336,160,train,coupled_fastener_sleeper_void_partial_overlap,v2_seed22531336,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 187.2, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 187.8, ""count"": 12, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.159}]"
v2n145_seed22531336_v200_baseline,22531336,200,train,baseline,v2_seed22531336,[]
v2n145_seed22531336_v200_fastener,22531336,200,train,fastener,v2_seed22531336,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 172.8, ""count"": 8, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.1, ""damping_factor_eta_c"": 1.0}]"
v2n145_seed22531336_v200_coupled_fastener_ballast_overlap,22531336,200,train,coupled_fastener_ballast_overlap,v2_seed22531336,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 185.4, ""count"": 1, ""side"": ""left"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.75, ""damping_factor_eta_c"": 1.0}, {""type"": ""ballast_condition"", ""label"": ""ballast_softened"", ""start_m"": 185.4, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.5502, ""damping_factor_eta_c"": 1.0}]"
v2n146_seed95710834_v200_baseline,95710834,200,train,baseline,v2_seed95710834,[]
v2n146_seed95710834_v200_fastener,95710834,200,train,fastener,v2_seed95710834,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 286.2, ""count"": 12, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.25, ""damping_factor_eta_c"": 1.0}]"
v2n146_seed95710834_v200_sleeper_void,95710834,200,train,sleeper_void,v2_seed95710834,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 283.8, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.683}]"
v2n146_seed95710834_v200_ballast,95710834,200,train,ballast,v2_seed95710834,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 274.2, ""count"": 3, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 1.2192, ""damping_factor_eta_c"": 1.0}]"
v2n146_seed95710834_v200_subgrade,95710834,200,train,subgrade,v2_seed95710834,"[{""type"": ""subgrade_condition"", ""label"": ""subgrade_hardened"", ""start_m"": 239.4, ""count"": 5, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 2.6713, ""damping_factor_eta_c"": 1.0}]"
v2n146_seed95710834_v200_coupled_fastener_subgrade_partial_overlap,95710834,200,train,coupled_fastener_subgrade_partial_overlap,v2_seed95710834,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 221.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8111, ""damping_factor_eta_c"": 1.0}]"
v2n146_seed95710834_v200_coupled_ballast_sleeper_void_separate,95710834,200,train,coupled_ballast_sleeper_void_separate,v2_seed95710834,"[{""type"": ""ballast_condition"", ""label"": ""ballast_hardened"", ""start_m"": 199.8, ""count"": 8, ""side"": ""right"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 6.1004, ""damping_factor_eta_c"": 1.0}, {""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 223.8, ""count"": 20, ""side"": ""right"", ""directions"": ""vertical"", ""delta_gap_mm"": 0.638}]"
v2n146_seed95710834_v250_baseline,95710834,250,train,baseline,v2_seed95710834,[]
v2n146_seed95710834_v250_sleeper_void,95710834,250,train,sleeper_void,v2_seed95710834,"[{""type"": ""sleeper_void"", ""label"": ""sleeper_void"", ""start_m"": 283.8, ""count"": 20, ""side"": ""left"", ""directions"": ""vertical"", ""delta_gap_mm"": 1.683}]"
v2n146_seed95710834_v250_coupled_fastener_subgrade_partial_overlap,95710834,250,train,coupled_fastener_subgrade_partial_overlap,v2_seed95710834,"[{""type"": ""fastener_failure"", ""label"": ""fastener_eta"", ""start_m"": 220.8, ""count"": 2, ""side"": ""right"", ""directions"": ""both"", ""stiffness_factor_eta_k"": 0.85, ""damping_factor_eta_c"": 1.0}, {""type"": ""subgrade_condition"", ""label"": ""subgrade_softened"", ""start_m"": 221.4, ""count"": 40, ""side"": ""both"", ""directions"": ""vertical"", ""stiffness_factor_eta_k"": 0.8111, ""damping_factor_eta_c"": 1.0}]"
v2n147_seed28622460_v215_baseline,28622460,215,train,baseline,v2_seed28622460,[]
